image,mos,reference,noise
dive/418.bmp,64.50141604,418,4
fusion12/418.bmp,43.76861525,418,5
raw/418.bmp,45.00680727,418,6
HP/418.bmp,29.26848999,418,7
IBLA/418.bmp,43.59923686,418,8
twostep/418.bmp,50.12188523,418,9
ACPAB/418.bmp,66.70200362,418,10
waternet/419.bmp,52.84183248,419,1
funiegan/419.bmp,47.06121885,419,2
fusion18/419.bmp,66.4461162,419,3
dive/419.bmp,56.1560759,419,4
fusion12/419.bmp,50.20086866,419,5
raw/419.bmp,40.1911597,419,6
HP/419.bmp,22.7252974,419,7
IBLA/419.bmp,50.71159255,419,8
twostep/419.bmp,44.60011105,419,9
ACPAB/419.bmp,42.27402737,419,10
waternet/420.bmp,37.7016755,420,1
funiegan/420.bmp,42.46945752,420,2
fusion18/420.bmp,49.89872884,420,3
dive/420.bmp,42.24441269,420,4
fusion12/420.bmp,27.22001572,420,5
raw/420.bmp,45.46839531,420,6
HP/420.bmp,21.71617034,420,7
IBLA/420.bmp,32.7481383,420,8
twostep/420.bmp,21.71617034,420,9
ACPAB/420.bmp,23.64476208,420,10
waternet/421.bmp,55.02895436,421,1
funiegan/421.bmp,50.04391481,421,2
fusion18/421.bmp,76.01444917,421,3
dive/421.bmp,58.80751263,421,4
fusion12/421.bmp,58.70489538,421,5
raw/421.bmp,48.7364476,421,6
HP/421.bmp,31.2789357,421,7
IBLA/421.bmp,53.07498395,421,8
twostep/421.bmp,60.49671988,421,9
ACPAB/421.bmp,62.60862989,421,10
waternet/422.bmp,47.71686344,422,1
funiegan/422.bmp,58.24569742,422,2
fusion18/422.bmp,55.56261065,422,3
dive/422.bmp,51.40970125,422,4
fusion12/422.bmp,49.8686741,422,5
raw/422.bmp,47.25567903,422,6
HP/422.bmp,23.72134381,422,7
IBLA/422.bmp,48.02910553,422,8
twostep/422.bmp,47.31860685,422,9
ACPAB/422.bmp,35.14257405,422,10
waternet/423.bmp,46.40456631,423,1
funiegan/423.bmp,48.54414139,423,2
fusion18/423.bmp,46.25963262,423,3
dive/423.bmp,33.66506932,423,4
fusion12/423.bmp,47.46831009,423,5
raw/423.bmp,46.32346091,423,6
HP/423.bmp,25.75284393,423,7
IBLA/423.bmp,30.1233544,423,8
twostep/423.bmp,36.76536732,423,9
ACPAB/423.bmp,34.42597058,423,10
waternet/424.bmp,47.80225827,424,1
funiegan/424.bmp,55.97305269,424,2
fusion18/424.bmp,57.58652817,424,3
dive/424.bmp,57.04893081,424,4
fusion12/424.bmp,54.38211244,424,5
raw/424.bmp,41.02277237,424,6
HP/424.bmp,22.75293306,424,7
IBLA/424.bmp,43.57774129,424,8
twostep/424.bmp,55.15500162,424,9
ACPAB/424.bmp,65.94067273,424,10
waternet/425.bmp,47.95475843,425,1
funiegan/425.bmp,67.44522213,425,2
fusion18/425.bmp,56.58115501,425,3
dive/425.bmp,57.64490709,425,4
fusion12/425.bmp,49.40550841,425,5
raw/425.bmp,52.37146971,425,6
HP/425.bmp,49.98293625,425,7
IBLA/425.bmp,26.61904494,425,8
twostep/425.bmp,57.16053021,425,9
ACPAB/425.bmp,66.00519755,425,10
waternet/426.bmp,49.76369572,426,1
funiegan/426.bmp,38.81490353,426,2
fusion18/426.bmp,57.9857826,426,3
dive/426.bmp,54.02073428,426,4
fusion12/426.bmp,54.04131925,426,5
raw/426.bmp,43.98738804,426,6
HP/426.bmp,21.71617034,426,7
IBLA/426.bmp,46.59174455,426,8
twostep/426.bmp,47.24680902,426,9
ACPAB/426.bmp,33.50553924,426,10
waternet/427.bmp,53.5313798,427,1
funiegan/427.bmp,47.57143752,427,2
fusion18/427.bmp,69.15712353,427,3
dive/427.bmp,65.81774579,427,4
fusion12/427.bmp,64.01816248,427,5
raw/427.bmp,43.77367311,427,6
HP/427.bmp,27.84441394,427,7
IBLA/427.bmp,48.36770539,427,8
twostep/427.bmp,50.59651364,427,9
ACPAB/427.bmp,47.1305755,427,10
waternet/428.bmp,50.77579243,428,1
funiegan/428.bmp,45.01779771,428,2
fusion18/428.bmp,62.5428606,428,3
dive/428.bmp,60.03877036,428,4
fusion12/428.bmp,58.49641705,428,5
raw/428.bmp,46.47679617,428,6
HP/428.bmp,58.54915327,428,7
IBLA/428.bmp,56.40658066,428,8
twostep/428.bmp,55.50696998,428,9
ACPAB/428.bmp,57.68669935,428,10
waternet/429.bmp,46.66729888,429,1
funiegan/429.bmp,48.25753601,429,2
fusion18/429.bmp,63.20959434,429,3
dive/429.bmp,54.41483497,429,4
fusion12/429.bmp,46.95316777,429,5
raw/429.bmp,41.8562686,429,6
HP/429.bmp,28.52492393,429,7
IBLA/429.bmp,51.12922542,429,8
twostep/429.bmp,39.10056987,429,9
ACPAB/429.bmp,60.48271991,429,10
waternet/430.bmp,52.7068042,430,1
funiegan/430.bmp,45.27063567,430,2
fusion18/430.bmp,73.83784817,430,3
dive/430.bmp,49.1980361,430,4
fusion12/430.bmp,27.62310053,430,5
raw/430.bmp,46.20013936,430,6
HP/430.bmp,22.6845811,430,7
IBLA/430.bmp,53.28138649,430,8
twostep/430.bmp,46.3648847,430,9
ACPAB/430.bmp,32.31504074,430,10
waternet/431.bmp,50.51220914,431,1
funiegan/431.bmp,39.9929453,431,2
fusion18/431.bmp,54.23089418,431,3
dive/431.bmp,58.67228431,431,4
fusion12/431.bmp,60.91159643,431,5
raw/431.bmp,41.38466916,431,6
HP/431.bmp,61.32108699,431,7
IBLA/431.bmp,48.48106878,431,8
twostep/431.bmp,58.85509578,431,9
ACPAB/431.bmp,48.14852977,431,10
waternet/432.bmp,46.25841534,432,1
funiegan/432.bmp,48.94345592,432,2
fusion18/432.bmp,56.70506314,432,3
dive/432.bmp,50.67975545,432,4
fusion12/432.bmp,22.75293306,432,5
raw/432.bmp,46.0256593,432,6
HP/432.bmp,20.50288932,432,7
IBLA/432.bmp,47.31860685,432,8
twostep/432.bmp,33.96334175,432,9
ACPAB/432.bmp,25.85311702,432,10
waternet/433.bmp,66.11561003,433,1
funiegan/433.bmp,52.8505045,433,2
fusion18/433.bmp,72.9191249,433,3
dive/433.bmp,70.68265884,433,4
fusion12/433.bmp,52.87778171,433,5
raw/433.bmp,52.70249584,433,6
HP/433.bmp,44.99826161,433,7
IBLA/433.bmp,42.57309984,433,8
twostep/433.bmp,61.86582103,433,9
ACPAB/433.bmp,40.80704506,433,10
waternet/434.bmp,57.1639634,434,1
funiegan/434.bmp,44.8255887,434,2
fusion18/434.bmp,64.4602738,434,3
dive/434.bmp,65.80753501,434,4
fusion12/434.bmp,62.04770684,434,5
raw/434.bmp,46.24341797,434,6
HP/434.bmp,25.0575218,434,7
IBLA/434.bmp,26.93594412,434,8
twostep/434.bmp,46.65227696,434,9
ACPAB/434.bmp,43.97669985,434,10
waternet/435.bmp,48.03826812,435,1
funiegan/435.bmp,45.8953649,435,2
fusion18/435.bmp,53.3425888,435,3
dive/435.bmp,46.49355551,435,4
fusion12/435.bmp,44.36482872,435,5
raw/435.bmp,41.8562686,435,6
HP/435.bmp,42.17125251,435,7
IBLA/435.bmp,38.01835383,435,8
twostep/435.bmp,35.81207254,435,9
ACPAB/435.bmp,27.38487764,435,10
waternet/436.bmp,50.0575403,436,1
funiegan/436.bmp,73.63878981,436,2
fusion18/436.bmp,63.74041221,436,3
dive/436.bmp,62.50345172,436,4
fusion12/436.bmp,46.22267312,436,5
raw/436.bmp,45.62871159,436,6
HP/436.bmp,27.00954233,436,7
IBLA/436.bmp,47.35424067,436,8
twostep/436.bmp,49.77330165,436,9
ACPAB/436.bmp,66.00060116,436,10
waternet/437.bmp,55.47468115,437,1
funiegan/437.bmp,44.99985544,437,2
fusion18/437.bmp,57.62047266,437,3
dive/437.bmp,62.93634364,437,4
fusion12/437.bmp,58.99584248,437,5
raw/437.bmp,48.9796758,437,6
HP/437.bmp,38.71972309,437,7
IBLA/437.bmp,25.0575218,437,8
twostep/437.bmp,54.92016692,437,9
ACPAB/437.bmp,40.61216506,437,10
waternet/438.bmp,49.3261236,438,1
funiegan/438.bmp,42.33415796,438,2
fusion18/438.bmp,68.73952704,438,3
dive/438.bmp,57.49637122,438,4
fusion12/438.bmp,51.78672605,438,5
raw/438.bmp,41.8153559,438,6
HP/438.bmp,26.67779299,438,7
IBLA/438.bmp,48.18280022,438,8
twostep/438.bmp,36.33051037,438,9
ACPAB/438.bmp,60.55793335,438,10
waternet/439.bmp,50.22785888,439,1
funiegan/439.bmp,51.85367889,439,2
fusion18/439.bmp,60.6132869,439,3
dive/439.bmp,61.93629216,439,4
fusion12/439.bmp,46.6068003,439,5
raw/439.bmp,43.96620042,439,6
HP/439.bmp,32.688857,439,7
IBLA/439.bmp,48.71663085,439,8
twostep/439.bmp,40.31861526,439,9
ACPAB/439.bmp,73.70792594,439,10
waternet/440.bmp,40.378399,440,1
funiegan/440.bmp,38.68519076,440,2
fusion18/440.bmp,48.16818581,440,3
dive/440.bmp,47.74500561,440,4
fusion12/440.bmp,42.35626998,440,5
raw/440.bmp,37.86265532,440,6
HP/440.bmp,21.71617034,440,7
IBLA/440.bmp,40.47086745,440,8
twostep/440.bmp,40.51518601,440,9
ACPAB/440.bmp,51.50149407,440,10
waternet/441.bmp,49.53227172,441,1
funiegan/441.bmp,47.50047193,441,2
fusion18/441.bmp,79.25566312,441,3
dive/441.bmp,50.66383078,441,4
fusion12/441.bmp,41.15976557,441,5
raw/441.bmp,43.55955875,441,6
HP/441.bmp,21.71617034,441,7
IBLA/441.bmp,40.9986654,441,8
twostep/441.bmp,26.34082338,441,9
ACPAB/441.bmp,39.56695782,441,10
waternet/442.bmp,57.44395007,442,1
funiegan/442.bmp,41.64226386,442,2
fusion18/442.bmp,68.72438889,442,3
dive/442.bmp,48.35119779,442,4
fusion12/442.bmp,51.45204784,442,5
raw/442.bmp,41.98236899,442,6
HP/442.bmp,21.71617034,442,7
IBLA/442.bmp,38.08391244,442,8
twostep/442.bmp,27.61927656,442,9
ACPAB/442.bmp,31.45906912,442,10
waternet/443.bmp,50.91002914,443,1
funiegan/443.bmp,52.11811527,443,2
fusion18/443.bmp,57.75641009,443,3
dive/443.bmp,44.34030647,443,4
fusion12/443.bmp,53.73841575,443,5
raw/443.bmp,53.43892955,443,6
HP/443.bmp,42.5860482,443,7
IBLA/443.bmp,56.53851851,443,8
twostep/443.bmp,50.92769045,443,9
ACPAB/443.bmp,29.92075391,443,10
waternet/444.bmp,51.12731721,444,1
funiegan/444.bmp,53.77200826,444,2
fusion18/444.bmp,56.56901477,444,3
dive/444.bmp,56.12492549,444,4
fusion12/444.bmp,55.52349756,444,5
raw/444.bmp,55.67584375,444,6
HP/444.bmp,26.97279035,444,7
IBLA/444.bmp,34.66910357,444,8
twostep/444.bmp,59.04711435,444,9
ACPAB/444.bmp,37.13850906,444,10
waternet/445.bmp,60.97496479,445,1
funiegan/445.bmp,74.10591147,445,2
fusion18/445.bmp,60.52990711,445,3
dive/445.bmp,59.39133893,445,4
fusion12/445.bmp,58.07135005,445,5
raw/445.bmp,58.80072024,445,6
HP/445.bmp,30.37371812,445,7
IBLA/445.bmp,36.28397756,445,8
twostep/445.bmp,54.74324969,445,9
ACPAB/445.bmp,68.68283203,445,10
waternet/446.bmp,50.32786718,446,1
funiegan/446.bmp,51.8783314,446,2
fusion18/446.bmp,71.16408812,446,3
dive/446.bmp,63.34635308,446,4
fusion12/446.bmp,50.53018388,446,5
raw/446.bmp,44.51035683,446,6
HP/446.bmp,21.71617034,446,7
IBLA/446.bmp,44.07173629,446,8
twostep/446.bmp,44.51578593,446,9
ACPAB/446.bmp,62.16694516,446,10
waternet/447.bmp,57.43645556,447,1
funiegan/447.bmp,55.06321742,447,2
fusion18/447.bmp,76.33572864,447,3
dive/447.bmp,63.73071021,447,4
fusion12/447.bmp,58.99054365,447,5
raw/447.bmp,41.06384588,447,6
HP/447.bmp,44.97853098,447,7
IBLA/447.bmp,43.91431104,447,8
twostep/447.bmp,58.0921232,447,9
ACPAB/447.bmp,48.23844454,447,10
waternet/448.bmp,57.32791335,448,1
funiegan/448.bmp,40.00977944,448,2
fusion18/448.bmp,57.01992696,448,3
dive/448.bmp,68.87724308,448,4
fusion12/448.bmp,29.48820912,448,5
raw/448.bmp,42.83677925,448,6
HP/448.bmp,21.71617034,448,7
IBLA/448.bmp,46.46969292,448,8
twostep/448.bmp,45.26011243,448,9
ACPAB/448.bmp,21.71617034,448,10
waternet/449.bmp,47.55843245,449,1
funiegan/449.bmp,59.88810707,449,2
fusion18/449.bmp,62.29767915,449,3
dive/449.bmp,65.64710897,449,4
fusion12/449.bmp,68.66165182,449,5
raw/449.bmp,60.33092814,449,6
HP/449.bmp,26.87612155,449,7
IBLA/449.bmp,41.45143937,449,8
twostep/449.bmp,62.16290165,449,9
ACPAB/449.bmp,61.41166867,449,10
waternet/450.bmp,44.79455673,450,1
funiegan/450.bmp,65.60841685,450,2
fusion18/450.bmp,71.19765015,450,3
dive/450.bmp,68.22197093,450,4
fusion12/450.bmp,41.99240265,450,5
raw/450.bmp,42.75311215,450,6
HP/450.bmp,21.71617034,450,7
IBLA/450.bmp,43.65064087,450,8
twostep/450.bmp,47.08721383,450,9
ACPAB/450.bmp,58.32064363,450,10
waternet/451.bmp,52.25284401,451,1
funiegan/451.bmp,50.55238029,451,2
fusion18/451.bmp,51.42711341,451,3
dive/451.bmp,48.19143781,451,4
fusion12/451.bmp,52.85628936,451,5
raw/451.bmp,54.25500534,451,6
HP/451.bmp,40.64775829,451,7
IBLA/451.bmp,51.55772995,451,8
twostep/451.bmp,49.92052389,451,9
ACPAB/451.bmp,34.55463315,451,10
waternet/452.bmp,54.56906606,452,1
funiegan/452.bmp,47.95319622,452,2
fusion18/452.bmp,54.67236025,452,3
dive/452.bmp,52.82005176,452,4
fusion12/452.bmp,46.34808232,452,5
raw/452.bmp,49.12108133,452,6
HP/452.bmp,35.0567712,452,7
IBLA/452.bmp,55.46637632,452,8
twostep/452.bmp,46.4341662,452,9
ACPAB/452.bmp,35.3943524,452,10
waternet/453.bmp,46.02947903,453,1
funiegan/453.bmp,45.70528699,453,2
fusion18/453.bmp,54.26546253,453,3
dive/453.bmp,44.79847085,453,4
fusion12/453.bmp,26.46462752,453,5
raw/453.bmp,47.79805223,453,6
HP/453.bmp,20.50288932,453,7
IBLA/453.bmp,48.28440037,453,8
twostep/453.bmp,47.70087786,453,9
ACPAB/453.bmp,22.7252974,453,10
waternet/454.bmp,49.5307066,454,1
funiegan/454.bmp,48.77234749,454,2
fusion18/454.bmp,55.03014582,454,3
dive/454.bmp,57.63471361,454,4
fusion12/454.bmp,41.18127218,454,5
raw/454.bmp,48.67140663,454,6
HP/454.bmp,20.50288932,454,7
IBLA/454.bmp,49.5992201,454,8
twostep/454.bmp,41.72575267,454,9
ACPAB/454.bmp,26.55574026,454,10
waternet/455.bmp,68.30294306,455,1
funiegan/455.bmp,55.93216917,455,2
fusion18/455.bmp,67.13827171,455,3
dive/455.bmp,64.68848919,455,4
fusion12/455.bmp,58.64026141,455,5
raw/455.bmp,42.85008105,455,6
HP/455.bmp,26.77509325,455,7
IBLA/455.bmp,54.04124052,455,8
twostep/455.bmp,57.83411892,455,9
ACPAB/455.bmp,34.36707399,455,10
waternet/456.bmp,55.36579369,456,1
funiegan/456.bmp,56.94125959,456,2
fusion18/456.bmp,64.43937212,456,3
dive/456.bmp,55.32658598,456,4
fusion12/456.bmp,58.65490618,456,5
raw/456.bmp,40.59215238,456,6
HP/456.bmp,20.50288932,456,7
IBLA/456.bmp,51.95445011,456,8
twostep/456.bmp,27.571455,456,9
ACPAB/456.bmp,35.51821047,456,10
waternet/457.bmp,47.4984447,457,1
funiegan/457.bmp,36.68255993,457,2
fusion18/457.bmp,45.27412789,457,3
dive/457.bmp,46.2091056,457,4
fusion12/457.bmp,47.99474022,457,5
raw/457.bmp,47.35218553,457,6
HP/457.bmp,20.50288932,457,7
IBLA/457.bmp,48.00476906,457,8
twostep/457.bmp,27.62293781,457,9
ACPAB/457.bmp,44.64322303,457,10
waternet/458.bmp,51.447347,458,1
funiegan/458.bmp,49.34376691,458,2
fusion18/458.bmp,69.90872016,458,3
dive/458.bmp,74.57312577,458,4
fusion12/458.bmp,50.56183114,458,5
raw/458.bmp,50.27562061,458,6
HP/458.bmp,20.50288932,458,7
IBLA/458.bmp,51.63334132,458,8
twostep/458.bmp,46.22027301,458,9
ACPAB/458.bmp,55.58200213,458,10
waternet/459.bmp,47.20664622,459,1
funiegan/459.bmp,47.96804026,459,2
fusion18/459.bmp,58.20619499,459,3
dive/459.bmp,60.91784126,459,4
fusion12/459.bmp,44.61260282,459,5
raw/459.bmp,44.22985664,459,6
HP/459.bmp,21.71617034,459,7
IBLA/459.bmp,45.36463749,459,8
twostep/459.bmp,41.74695406,459,9
ACPAB/459.bmp,25.78656809,459,10
waternet/460.bmp,65.28346114,460,1
funiegan/460.bmp,73.41205309,460,2
fusion18/460.bmp,71.58108845,460,3
dive/460.bmp,66.27298461,460,4
fusion12/460.bmp,64.55335464,460,5
raw/460.bmp,65.62165644,460,6
HP/460.bmp,52.45234379,460,7
IBLA/460.bmp,24.84446637,460,8
twostep/460.bmp,65.39873171,460,9
ACPAB/460.bmp,64.36168123,460,10
waternet/461.bmp,43.03080779,461,1
funiegan/461.bmp,45.21970381,461,2
fusion18/461.bmp,58.4950091,461,3
dive/461.bmp,61.65881859,461,4
fusion12/461.bmp,36.83817665,461,5
raw/461.bmp,43.46316536,461,6
HP/461.bmp,20.50288932,461,7
IBLA/461.bmp,46.08981434,461,8
twostep/461.bmp,41.67977545,461,9
ACPAB/461.bmp,25.80442234,461,10
waternet/462.bmp,56.69635367,462,1
funiegan/462.bmp,59.44858692,462,2
fusion18/462.bmp,60.83981272,462,3
dive/462.bmp,57.71585648,462,4
fusion12/462.bmp,53.82067619,462,5
raw/462.bmp,54.87650146,462,6
HP/462.bmp,38.14339744,462,7
IBLA/462.bmp,39.90574746,462,8
twostep/462.bmp,51.26875095,462,9
ACPAB/462.bmp,27.27436996,462,10
waternet/463.bmp,51.91628965,463,1
funiegan/463.bmp,36.07380521,463,2
fusion18/463.bmp,62.33909669,463,3
dive/463.bmp,55.35536255,463,4
fusion12/463.bmp,54.33888217,463,5
raw/463.bmp,41.67065244,463,6
HP/463.bmp,21.71617034,463,7
IBLA/463.bmp,52.40814185,463,8
twostep/463.bmp,43.53366012,463,9
ACPAB/463.bmp,36.16295183,463,10
waternet/464.bmp,48.44017868,464,1
funiegan/464.bmp,33.55750158,464,2
fusion18/464.bmp,61.7242799,464,3
dive/464.bmp,55.5346423,464,4
fusion12/464.bmp,52.8522967,464,5
raw/464.bmp,43.85614246,464,6
HP/464.bmp,22.69978012,464,7
IBLA/464.bmp,52.1883798,464,8
twostep/464.bmp,42.42114109,464,9
ACPAB/464.bmp,48.31118836,464,10
waternet/465.bmp,57.43995773,465,1
funiegan/465.bmp,45.90331999,465,2
fusion18/465.bmp,64.84642531,465,3
dive/465.bmp,60.01931163,465,4
fusion12/465.bmp,57.15618081,465,5
raw/465.bmp,48.93046386,465,6
HP/465.bmp,50.95552439,465,7
IBLA/465.bmp,32.92238265,465,8
twostep/465.bmp,48.33379472,465,9
ACPAB/465.bmp,57.91203538,465,10
waternet/466.bmp,56.17832885,466,1
funiegan/466.bmp,44.11217541,466,2
fusion18/466.bmp,63.69475304,466,3
dive/466.bmp,62.1323029,466,4
fusion12/466.bmp,56.98389636,466,5
raw/466.bmp,46.76108387,466,6
HP/466.bmp,33.53715627,466,7
IBLA/466.bmp,43.326111,466,8
twostep/466.bmp,43.88225823,466,9
ACPAB/466.bmp,69.37019701,466,10
waternet/467.bmp,52.86679709,467,1
funiegan/467.bmp,55.18731183,467,2
fusion18/467.bmp,58.79400523,467,3
dive/467.bmp,56.69998047,467,4
fusion12/467.bmp,55.39364631,467,5
raw/467.bmp,51.85405512,467,6
HP/467.bmp,36.98925339,467,7
IBLA/467.bmp,26.98926644,467,8
twostep/467.bmp,51.34135594,467,9
ACPAB/467.bmp,35.35202503,467,10
waternet/468.bmp,52.25303242,468,1
funiegan/468.bmp,38.21648325,468,2
fusion18/468.bmp,46.47046516,468,3
dive/468.bmp,46.55051134,468,4
fusion12/468.bmp,51.08387112,468,5
raw/468.bmp,40.97499436,468,6
HP/468.bmp,21.71617034,468,7
IBLA/468.bmp,40.59944104,468,8
twostep/468.bmp,35.94176463,468,9
ACPAB/468.bmp,39.35975409,468,10
waternet/469.bmp,64.51271092,469,1
funiegan/469.bmp,64.84518233,469,2
fusion18/469.bmp,69.22426916,469,3
dive/469.bmp,68.70038088,469,4
fusion12/469.bmp,60.96963778,469,5
raw/469.bmp,62.15314687,469,6
HP/469.bmp,26.36849296,469,7
IBLA/469.bmp,44.63492691,469,8
twostep/469.bmp,53.82534862,469,9
ACPAB/469.bmp,39.75477654,469,10
waternet/470.bmp,49.91029087,470,1
funiegan/470.bmp,63.00146752,470,2
fusion18/470.bmp,69.8874881,470,3
dive/470.bmp,65.17355137,470,4
fusion12/470.bmp,46.01700006,470,5
raw/470.bmp,45.60558159,470,6
HP/470.bmp,28.91522976,470,7
IBLA/470.bmp,47.45804223,470,8
twostep/470.bmp,45.66333512,470,9
ACPAB/470.bmp,53.59815605,470,10
waternet/471.bmp,49.81844824,471,1
funiegan/471.bmp,52.49172913,471,2
fusion18/471.bmp,45.5785884,471,3
dive/471.bmp,45.58426343,471,4
fusion12/471.bmp,46.1415826,471,5
raw/471.bmp,52.54855175,471,6
HP/471.bmp,23.70890718,471,7
IBLA/471.bmp,55.74189885,471,8
twostep/471.bmp,52.31068448,471,9
ACPAB/471.bmp,33.94591538,471,10
waternet/472.bmp,51.88858446,472,1
funiegan/472.bmp,38.50753606,472,2
fusion18/472.bmp,43.83768493,472,3
dive/472.bmp,40.1713006,472,4
fusion12/472.bmp,44.00490649,472,5
raw/472.bmp,40.28869172,472,6
HP/472.bmp,22.80747806,472,7
IBLA/472.bmp,39.72132939,472,8
twostep/472.bmp,31.47884192,472,9
ACPAB/472.bmp,22.7252974,472,10
waternet/473.bmp,70.47663436,473,1
funiegan/473.bmp,75.245048,473,2
fusion18/473.bmp,72.52414736,473,3
dive/473.bmp,72.16897267,473,4
fusion12/473.bmp,70.57986727,473,5
raw/473.bmp,44.70059063,473,6
HP/473.bmp,55.78596969,473,7
IBLA/473.bmp,65.09262701,473,8
twostep/473.bmp,67.40709395,473,9
ACPAB/473.bmp,70.60784512,473,10
waternet/474.bmp,53.14310032,474,1
funiegan/474.bmp,41.41962659,474,2
fusion18/474.bmp,71.48180664,474,3
dive/474.bmp,53.36777786,474,4
fusion12/474.bmp,50.46004138,474,5
raw/474.bmp,40.20925813,474,6
HP/474.bmp,21.71617034,474,7
IBLA/474.bmp,45.857057,474,8
twostep/474.bmp,34.8067619,474,9
ACPAB/474.bmp,54.5633108,474,10
waternet/475.bmp,51.7700458,475,1
funiegan/475.bmp,58.87399669,475,2
fusion18/475.bmp,57.71899325,475,3
dive/475.bmp,60.79825481,475,4
fusion12/475.bmp,48.43274462,475,5
raw/475.bmp,41.18942606,475,6
HP/475.bmp,53.67620379,475,7
IBLA/475.bmp,35.30668889,475,8
twostep/475.bmp,52.16687775,475,9
ACPAB/475.bmp,50.16397532,475,10
waternet/476.bmp,54.93149471,476,1
funiegan/476.bmp,62.52299121,476,2
fusion18/476.bmp,57.11635067,476,3
dive/476.bmp,37.32641465,476,4
fusion12/476.bmp,54.83386782,476,5
raw/476.bmp,53.31887783,476,6
HP/476.bmp,21.71617034,476,7
IBLA/476.bmp,35.02357001,476,8
twostep/476.bmp,27.91392089,476,9
ACPAB/476.bmp,53.16827859,476,10
waternet/477.bmp,51.5605915,477,1
funiegan/477.bmp,59.09254156,477,2
fusion18/477.bmp,66.94801724,477,3
dive/477.bmp,67.93333285,477,4
fusion12/477.bmp,58.8611534,477,5
raw/477.bmp,45.23232303,477,6
HP/477.bmp,24.02075909,477,7
IBLA/477.bmp,60.40538215,477,8
twostep/477.bmp,48.57783111,477,9
ACPAB/477.bmp,64.70524941,477,10
waternet/478.bmp,52.26542793,478,1
funiegan/478.bmp,39.01132066,478,2
fusion18/478.bmp,66.86759024,478,3
dive/478.bmp,54.06287806,478,4
fusion12/478.bmp,59.27617048,478,5
raw/478.bmp,39.99021179,478,6
HP/478.bmp,21.98487887,478,7
IBLA/478.bmp,44.89226105,478,8
twostep/478.bmp,40.17947399,478,9
ACPAB/478.bmp,43.4278711,478,10
waternet/479.bmp,47.18761858,479,1
funiegan/479.bmp,47.60361405,479,2
fusion18/479.bmp,63.36395758,479,3
dive/479.bmp,47.29464658,479,4
fusion12/479.bmp,31.30468648,479,5
raw/479.bmp,41.8643058,479,6
HP/479.bmp,21.71617034,479,7
IBLA/479.bmp,41.50568542,479,8
twostep/479.bmp,40.92602501,479,9
ACPAB/479.bmp,41.09931736,479,10
waternet/480.bmp,46.19490678,480,1
funiegan/480.bmp,74.28009691,480,2
fusion18/480.bmp,73.3431343,480,3
dive/480.bmp,72.19834843,480,4
fusion12/480.bmp,43.88685874,480,5
raw/480.bmp,40.92474284,480,6
HP/480.bmp,38.58774236,480,7
IBLA/480.bmp,43.83057916,480,8
twostep/480.bmp,51.70633861,480,9
ACPAB/480.bmp,69.54971865,480,10
waternet/481.bmp,47.81529521,481,1
funiegan/481.bmp,64.72522651,481,2
fusion18/481.bmp,56.86906316,481,3
dive/481.bmp,55.82150556,481,4
fusion12/481.bmp,44.97815535,481,5
raw/481.bmp,42.55460867,481,6
HP/481.bmp,20.50288932,481,7
IBLA/481.bmp,41.74129007,481,8
twostep/481.bmp,44.43157612,481,9
ACPAB/481.bmp,41.32971123,481,10
waternet/482.bmp,65.71775715,482,1
funiegan/482.bmp,53.77075567,482,2
fusion18/482.bmp,66.44823868,482,3
dive/482.bmp,68.09600561,482,4
fusion12/482.bmp,61.03756624,482,5
raw/482.bmp,50.88865601,482,6
HP/482.bmp,36.6076443,482,7
IBLA/482.bmp,31.77949304,482,8
twostep/482.bmp,47.99366783,482,9
ACPAB/482.bmp,62.07588413,482,10
waternet/483.bmp,48.30454718,483,1
funiegan/483.bmp,58.47813071,483,2
fusion18/483.bmp,36.18215312,483,3
dive/483.bmp,44.80770551,483,4
fusion12/483.bmp,40.71611417,483,5
raw/483.bmp,43.977801,483,6
HP/483.bmp,28.15346353,483,7
IBLA/483.bmp,48.86070694,483,8
twostep/483.bmp,40.03769761,483,9
ACPAB/483.bmp,54.72124426,483,10
waternet/484.bmp,46.88856731,484,1
funiegan/484.bmp,44.02562858,484,2
fusion18/484.bmp,66.30260833,484,3
dive/484.bmp,53.27313073,484,4
fusion12/484.bmp,45.73930779,484,5
raw/484.bmp,40.97229944,484,6
HP/484.bmp,20.50288932,484,7
IBLA/484.bmp,44.11180065,484,8
twostep/484.bmp,25.56196788,484,9
ACPAB/484.bmp,47.12698764,484,10
waternet/485.bmp,45.6209856,485,1
funiegan/485.bmp,49.87792603,485,2
fusion18/485.bmp,52.40202943,485,3
dive/485.bmp,48.04282687,485,4
fusion12/485.bmp,47.03039927,485,5
raw/485.bmp,52.44655764,485,6
HP/485.bmp,22.75293306,485,7
IBLA/485.bmp,46.42936718,485,8
twostep/485.bmp,33.06322518,485,9
ACPAB/485.bmp,68.14139952,485,10
waternet/486.bmp,54.63112799,486,1
funiegan/486.bmp,59.26777004,486,2
fusion18/486.bmp,70.71123011,486,3
dive/486.bmp,57.8206569,486,4
fusion12/486.bmp,54.70458118,486,5
raw/486.bmp,43.37208324,486,6
HP/486.bmp,24.49339126,486,7
IBLA/486.bmp,54.07020786,486,8
twostep/486.bmp,47.59681923,486,9
ACPAB/486.bmp,57.77273047,486,10
waternet/487.bmp,56.98277917,487,1
funiegan/487.bmp,50.52598567,487,2
