dmos,image,noise,reference,,,,
0.589358379,i10_08_3.bmp,8,10,,,,
0.467246234,i10_08_4.bmp,8,10,,,,
0.3653324,i10_08_5.bmp,8,10,,,,
0.82215245,i10_09_1.bmp,9,10,,,,
0.78169702,i10_09_2.bmp,9,10,,,,
0.708141431,i10_09_3.bmp,9,10,,,,
0.512541112,i10_09_4.bmp,9,10,,,,
0.292551353,i10_09_5.bmp,9,10,,,,
0.8069571,i10_10_1.bmp,10,10,,,,
0.799408193,i10_10_2.bmp,10,10,,,,
0.711819067,i10_10_3.bmp,10,10,,,,
0.487474666,i10_10_4.bmp,10,10,,,,
0.314618603,i10_10_5.bmp,10,10,,,,
0.704463795,I10_11_1.BMP,11,10,,,,
0.605163321,i10_11_2.bmp,11,10,,,,
0.483795596,i10_11_3.bmp,11,10,,,,
0.278517815,i10_11_4.bmp,11,10,,,,
0.142633182,i10_11_5.bmp,11,10,,,,
0.649296387,i10_12_1.bmp,12,10,,,,
0.803183364,i10_12_2.bmp,12,10,,,,
0.671363637,i10_12_3.bmp,12,10,,,,
0.546511911,i10_12_4.bmp,12,10,,,,
0.350234586,i10_12_5.bmp,12,10,,,,
0.795633022,I10_13_1.BMP,13,10,,,,
0.527638926,i10_13_2.bmp,13,10,,,,
0.455922156,i10_13_3.bmp,13,10,,,,
0.350234586,i10_13_4.bmp,13,10,,,,
0.380818919,i10_13_5.bmp,13,10,,,,
0.8000852,i10_14_1.bmp,14,10,,,,
0.847897336,i10_14_2.bmp,14,10,,,,
0.761662223,i10_14_3.bmp,14,10,,,,
0.577728787,i10_14_4.bmp,14,10,,,,
0.516316282,i10_14_5.bmp,14,10,,,,
0.406853541,i10_15_1.bmp,15,10,,,,
0.428629622,i10_15_2.bmp,15,10,,,,
0.483795596,i10_15_3.bmp,15,10,,,,
0.448373248,i10_15_4.bmp,15,10,,,,
0.56470789,i10_15_5.bmp,15,10,,,,
0.8442197,i10_16_1.bmp,16,10,,,,
0.84054063,i10_16_2.bmp,16,10,,,,
0.829507722,i10_16_3.bmp,16,10,,,,
0.765437393,i10_16_4.bmp,16,10,,,,
0.700786159,i10_16_5.bmp,16,10,,,,
0.784310379,i10_17_1.bmp,17,10,,,,
0.910418582,i10_17_2.bmp,17,10,,,,
0.620371579,i10_17_3.bmp,17,10,,,,
0.906740946,i10_17_4.bmp,17,10,,,,
0.494829938,i10_17_5.bmp,17,10,,,,
0.612518593,i10_18_1.bmp,18,10,,,,
0.549995912,i10_18_2.bmp,18,10,,,,
0.513218118,i10_18_3.bmp,18,10,,,,
0.486119219,i10_18_4.bmp,18,10,,,,
0.440824341,i10_18_5.bmp,18,10,,,,
0.765437393,i10_19_1.bmp,19,10,,,,
0.742789237,i10_19_2.bmp,19,10,,,,
0.635878179,i10_19_3.bmp,19,10,,,,
0.569976204,i10_19_4.bmp,19,10,,,,
0.52057339,i10_19_5.bmp,19,10,,,,
0.803762836,i10_20_1.bmp,20,10,,,,
0.737563953,i10_20_2.bmp,20,10,,,,
0.601485685,i10_20_3.bmp,20,10,,,,
0.478570312,i10_20_4.bmp,20,10,,,,
0.376145855,i10_20_5.bmp,20,10,,,,
0.754113315,i10_21_1.bmp,21,10,,,,
0.708141431,i10_21_2.bmp,21,10,,,,
0.575740798,i10_21_3.bmp,21,10,,,,
0.505862846,i10_21_4.bmp,21,10,,,,
0.325651511,i10_21_5.bmp,21,10,,,,
0.822054915,i10_22_1.bmp,22,10,,,,
0.664006931,i10_22_2.bmp,22,10,,,,
0.608741987,i10_22_3.bmp,22,10,,,,
0.542947588,i10_22_4.bmp,22,10,,,,
0.432307258,i10_22_5.bmp,22,10,,,,
0.847897336,i10_23_1.bmp,23,10,,,,
0.818474814,i10_23_2.bmp,23,10,,,,
0.618228682,i10_23_3.bmp,23,10,,,,
0.338910508,i10_23_4.bmp,23,10,,,,
0.172830245,i10_23_5.bmp,23,10,,,,
0.748596861,i10_24_1.bmp,24,10,,,,
0.652199482,i10_24_2.bmp,24,10,,,,
0.469085052,i10_24_3.bmp,24,10,,,,
0.232712314,i10_24_4.bmp,24,10,,,,
0.018072626,i10_24_5.bmp,24,10,,,,
0.759928111,I11_01_1.bmp,1,11,,,,
0.705655728,i11_01_2.bmp,1,11,,,,
0.73279192,i11_01_3.bmp,1,11,,,,
0.579943401,i11_01_4.bmp,1,11,,,,
0.51904152,i11_01_5.bmp,1,11,,,,
0.762082483,i11_02_1.bmp,2,11,,,,
0.809437066,i11_02_2.bmp,2,11,,,,
0.746144148,i11_02_3.bmp,2,11,,,,
0.710285763,i11_02_4.bmp,2,11,,,,
0.64653816,i11_02_5.bmp,2,11,,,,
0.682396545,i11_03_1.bmp,3,11,,,,
0.60098797,i11_03_2.bmp,3,11,,,,
0.514374192,i11_03_3.bmp,3,11,,,,
0.434295246,i11_03_4.bmp,3,11,,,,
0.383577146,i11_03_5.bmp,3,11,,,,
0.749894935,i11_04_1.bmp,4,11,,,,
0.771557703,i11_04_2.bmp,4,11,,,,
0.723376942,i11_04_3.bmp,4,11,,,,
0.710285763,i11_04_4.bmp,4,11,,,,
0.635878179,i11_04_5.bmp,4,11,,,,
0.829707094,i11_05_1.bmp,5,11,,,,
0.797940868,i11_05_2.bmp,5,11,,,,
0.725039337,i11_05_3.bmp,5,11,,,,
0.566852222,i11_05_4.bmp,5,11,,,,
0.403498631,i11_05_5.bmp,5,11,,,,
0.638568992,i11_06_1.bmp,6,11,,,,
0.594742874,i11_06_2.bmp,6,11,,,,
0.535085996,i11_06_3.bmp,6,11,,,,
0.47306103,i11_06_4.bmp,6,11,,,,
0.39962736,i11_06_5.bmp,6,11,,,,
0.76380512,i11_07_1.bmp,7,11,,,,
0.653709837,i11_07_2.bmp,7,11,,,,
0.614664358,i11_07_3.bmp,7,11,,,,
0.530526243,i11_07_4.bmp,7,11,,,,
0.360640689,i11_07_5.bmp,7,11,,,,
0.674200752,i11_08_1.bmp,8,11,,,,
0.620925232,i11_08_2.bmp,8,11,,,,
0.50407423,i11_08_3.bmp,8,11,,,,
0.375038548,i11_08_4.bmp,8,11,,,,
0.299906625,i11_08_5.bmp,8,11,,,,
0.798693894,i11_09_1.bmp,9,11,,,,
0.806446477,i11_09_2.bmp,9,11,,,,
0.634585843,i11_09_3.bmp,9,11,,,,
0.443340166,i11_09_4.bmp,9,11,,,,
0.248111339,i11_09_5.bmp,9,11,,,,
0.798693894,i11_10_1.bmp,10,11,,,,
0.775434711,i11_10_2.bmp,10,11,,,,
0.686381129,i11_10_3.bmp,10,11,,,,
0.465308447,i11_10_4.bmp,10,11,,,,
0.290861706,i11_10_5.bmp,10,11,,,,
0.805908601,I11_11_1.BMP,11,11,,,,
0.743867858,i11_11_2.bmp,11,11,,,,
0.606695191,i11_11_3.bmp,11,11,,,,
0.383235775,i11_11_4.bmp,11,11,,,,
0.104677798,i11_11_5.bmp,11,11,,,,
0.770050216,i11_12_1.bmp,12,11,,,,
0.821845502,i11_12_2.bmp,12,11,,,,
0.628124162,i11_12_3.bmp,12,11,,,,
0.507089203,i11_12_4.bmp,12,11,,,,
0.256080506,i11_12_5.bmp,12,11,,,,
0.550915321,I11_13_1.BMP,13,11,,,,
0.61649457,i11_13_2.bmp,13,11,,,,
0.431387849,i11_13_3.bmp,13,11,,,,
0.359671078,i11_13_4.bmp,13,11,,,,
0.291938892,i11_13_5.bmp,13,11,,,,
0.801924018,i11_14_1.bmp,14,11,,,,
0.747965754,i11_14_2.bmp,14,11,,,,
0.725039337,i11_14_3.bmp,14,11,,,,
0.706302613,i11_14_4.bmp,14,11,,,,
0.594742874,i11_14_5.bmp,14,11,,,,
0.422665655,i11_15_1.bmp,15,11,,,,
0.451309333,i11_15_2.bmp,15,11,,,,
0.467246234,i11_15_3.bmp,15,11,,,,
0.492444638,i11_15_4.bmp,15,11,,,,
0.467246234,i11_15_5.bmp,15,11,,,,
0.841336686,i11_16_1.bmp,16,11,,,,
0.814200494,i11_16_2.bmp,16,11,,,,
0.782002533,i11_16_3.bmp,16,11,,,,
0.674643962,i11_16_4.bmp,16,11,,,,
0.620371579,i11_16_5.bmp,16,11,,,,
0.767680694,i11_17_1.bmp,17,11,,,,
0.933405241,i11_17_2.bmp,17,11,,,,
0.588140628,i11_17_3.bmp,17,11,,,,
0.946004444,i11_17_4.bmp,17,11,,,,
0.426542664,i11_17_5.bmp,17,11,,,,
0.618648942,i11_18_1.bmp,18,11,,,,
0.577728787,i11_18_2.bmp,18,11,,,,
0.479198551,i11_18_3.bmp,18,11,,,,
0.458809473,i11_18_4.bmp,18,11,,,,
0.469184021,i11_18_5.bmp,18,11,,,,
0.775434711,i11_19_1.bmp,19,11,,,,
0.698333446,i11_19_2.bmp,19,11,,,,
0.63200117,i11_19_3.bmp,19,11,,,,
0.534865108,i11_19_4.bmp,19,11,,,,
0.484690621,i11_19_5.bmp,19,11,,,,
0.829927982,i11_20_1.bmp,20,11,,,,
0.767680694,i11_20_2.bmp,20,11,,,,
0.73279192,i11_20_3.bmp,20,11,,,,
0.666459644,i11_20_4.bmp,20,11,,,,
0.487167718,i11_20_5.bmp,20,11,,,,
0.783187294,i11_21_1.bmp,21,11,,,,
0.742160998,i11_21_2.bmp,21,11,,,,
0.597112396,i11_21_3.bmp,21,11,,,,
0.51904152,i11_21_4.bmp,21,11,,,,
0.345134089,i11_21_5.bmp,21,11,,,,
0.76380512,i11_22_1.bmp,22,11,,,,
0.740545937,i11_22_2.bmp,22,11,,,,
0.666889945,i11_22_3.bmp,22,11,,,,
0.48856763,i11_22_4.bmp,22,11,,,,
0.327797277,i11_22_5.bmp,22,11,,,,
0.806446477,i11_23_1.bmp,23,11,,,,
0.802570903,i11_23_2.bmp,23,11,,,,
0.818077503,i11_23_3.bmp,23,11,,,,
0.721162328,i11_23_4.bmp,23,11,,,,
0.360640689,i11_23_5.bmp,23,11,,,,
0.814200494,i11_24_1.bmp,24,11,,,,
0.750128732,i11_24_2.bmp,24,11,,,,
0.629121025,i11_24_3.bmp,24,11,,,,
0.379136444,i11_24_4.bmp,24,11,,,,
0.048897928,i11_24_5.bmp,24,11,,,,
0.818077503,I12_01_1.bmp,1,12,,,,
0.678411961,i12_01_2.bmp,1,12,,,,
0.652199482,i12_01_3.bmp,1,12,,,,
0.558884489,i12_01_4.bmp,1,12,,,,
0.504992204,i12_01_5.bmp,1,12,,,,
0.837459677,i12_02_1.bmp,2,12,,,,
0.821953077,i12_02_2.bmp,2,12,,,,
0.757888486,i12_02_3.bmp,2,12,,,,
0.689945452,i12_02_4.bmp,2,12,,,,
0.61649457,i12_02_5.bmp,2,12,,,,
0.620371579,i12_03_1.bmp,3,12,,,,
0.562222187,i12_03_2.bmp,3,12,,,,
0.50407423,i12_03_3.bmp,3,12,,,,
0.410627278,i12_03_4.bmp,3,12,,,,
0.354009756,i12_03_5.bmp,3,12,,,,
0.814200494,i12_04_1.bmp,4,12,,,,
0.757888486,i12_04_2.bmp,4,12,,,,
0.712593608,i12_04_3.bmp,4,12,,,,
0.639753753,i12_04_4.bmp,4,12,,,,
0.507949804,i12_04_5.bmp,4,12,,,,
0.775434711,i12_05_1.bmp,5,12,,,,
0.798693894,i12_05_2.bmp,5,12,,,,
0.712593608,i12_05_3.bmp,5,12,,,,
0.589358379,i12_05_4.bmp,5,12,,,,
0.489892956,i12_05_5.bmp,5,12,,,,
0.694026136,i12_06_1.bmp,6,12,,,,
0.655974652,i12_06_2.bmp,6,12,,,,
0.604864979,i12_06_3.bmp,6,12,,,,
0.550592596,i12_06_4.bmp,6,12,,,,
0.503104619,i12_06_5.bmp,6,12,,,,
0.638568992,i12_07_1.bmp,7,12,,,,
0.59558196,i12_07_2.bmp,7,12,,,,
0.565384897,i12_07_3.bmp,7,12,,,,
0.422665655,i12_07_4.bmp,7,12,,,,
0.399514047,i12_07_5.bmp,7,12,,,,
0.852251978,i12_08_1.bmp,8,12,,,,
0.750338145,i12_08_2.bmp,8,12,,,,
0.614454945,i12_08_3.bmp,8,12,,,,
0.482344048,i12_08_4.bmp,8,12,,,,
0.363655662,i12_08_5.bmp,8,12,,,,
0.871124964,i12_09_1.bmp,9,12,,,,
0.758097899,i12_09_2.bmp,9,12,,,,
0.644650574,i12_09_3.bmp,9,12,,,,
0.457554429,i12_09_4.bmp,9,12,,,,
0.288978423,i12_09_5.bmp,9,12,,,,
0.837459677,i12_10_1.bmp,10,12,,,,
0.810732271,i12_10_2.bmp,10,12,,,,
0.697494359,i12_10_3.bmp,10,12,,,,
0.410627278,i12_10_4.bmp,10,12,,,,
0.286066722,i12_10_5.bmp,10,12,,,,
0.740545937,I12_11_1.BMP,11,12,,,,
0.635878179,i12_11_2.bmp,11,12,,,,
0.363655662,i12_11_3.bmp,11,12,,,,
0.244547015,i12_11_4.bmp,11,12,,,,
0.082240489,i12_11_5.bmp,11,12,,,,
0.754113315,i12_12_1.bmp,12,12,,,,
0.689945452,i12_12_2.bmp,12,12,,,,
0.48856763,i12_12_3.bmp,12,12,,,,
0.406853541,i12_12_4.bmp,12,12,,,,
0.407159055,i12_12_5.bmp,12,12,,,,
0.736668928,I12_13_1.BMP,13,12,,,,
0.620371579,i12_13_2.bmp,13,12,,,,
0.429500263,i12_13_3.bmp,13,12,,,,
0.371623395,i12_13_4.bmp,13,12,,,,
0.538963004,i12_13_5.bmp,13,12,,,,
0.761662223,i12_14_1.bmp,14,12,,,,
0.848476808,i12_14_2.bmp,14,12,,,,
0.61649457,i12_14_3.bmp,14,12,,,,
0.606904604,i12_14_4.bmp,14,12,,,,
0.476938038,i12_14_5.bmp,14,12,,,,
0.467246234,i12_15_1.bmp,15,12,,,,
0.469295899,i12_15_2.bmp,15,12,,,,
0.489892956,i12_15_3.bmp,15,12,,,,
0.550287082,i12_15_4.bmp,15,12,,,,
0.616827336,i12_15_5.bmp,15,12,,,,
0.901322027,i12_16_1.bmp,16,12,,,,
0.868472877,i12_16_2.bmp,16,12,,,,
0.833378993,i12_16_3.bmp,16,12,,,,
0.841766986,i12_16_4.bmp,16,12,,,,
0.77931172,i12_16_5.bmp,16,12,,,,
0.863576056,i12_17_1.bmp,17,12,,,,
0.942841734,i12_17_2.bmp,17,12,,,,
0.655260353,i12_17_3.bmp,17,12,,,,
0.863576056,i12_17_4.bmp,17,12,,,,
0.542738175,i12_17_5.bmp,17,12,,,,
0.775434711,i12_18_1.bmp,18,12,,,,
0.73279192,i12_18_2.bmp,18,12,,,,
0.682396545,i12_18_3.bmp,18,12,,,,
0.608741987,i12_18_4.bmp,18,12,,,,
0.581605796,i12_18_5.bmp,18,12,,,,
0.787064303,i12_19_1.bmp,19,12,,,,
0.756051103,i12_19_2.bmp,19,12,,,,
0.725039337,i12_19_3.bmp,19,12,,,,
0.640876838,i12_19_4.bmp,19,12,,,,
0.542738175,i12_19_5.bmp,19,12,,,,
0.766065632,i12_20_1.bmp,20,12,,,,
0.722239514,i12_20_2.bmp,20,12,,,,
0.60098797,i12_20_3.bmp,20,12,,,,
0.482344048,i12_20_4.bmp,20,12,,,,
0.367640246,i12_20_5.bmp,20,12,,,,
0.705043267,i12_21_1.bmp,21,12,,,,
0.674643962,i12_21_2.bmp,21,12,,,,
0.542738175,i12_21_3.bmp,21,12,,,,
0.399514047,i12_21_4.bmp,21,12,,,,
0.252095923,i12_21_5.bmp,21,12,,,,
0.71825493,i12_22_1.bmp,22,12,,,,
0.70126953,i12_22_2.bmp,22,12,,,,
0.620371579,i12_22_3.bmp,22,12,,,,
0.467246234,i12_22_4.bmp,22,12,,,,
0.34125708,i12_22_5.bmp,22,12,,,,
0.833582669,i12_23_1.bmp,23,12,,,,
0.852251978,i12_23_2.bmp,23,12,,,,
0.66729873,i12_23_3.bmp,23,12,,,,
0.422665655,i12_23_4.bmp,23,12,,,,
0.282292986,i12_23_5.bmp,23,12,,,,
0.806446477,i12_24_1.bmp,24,12,,,,
0.593235387,i12_24_2.bmp,24,12,,,,
0.406853541,i12_24_3.bmp,24,12,,,,
0.248320752,i12_24_4.bmp,24,12,,,,
0.023378233,i12_24_5.bmp,24,12,,,,
0.759116277,I13_01_1.bmp,1,13,,,,
0.7433558,i13_01_2.bmp,1,13,,,,
0.692403903,i13_01_3.bmp,1,13,,,,
0.652375905,i13_01_4.bmp,1,13,,,,
0.542378157,i13_01_5.bmp,1,13,,,,
0.726792095,i13_02_1.bmp,2,13,,,,
0.759361549,i13_02_2.bmp,2,13,,,,
0.7724599,i13_02_3.bmp,2,13,,,,
0.740452705,i13_02_4.bmp,2,13,,,,
0.634585843,i13_02_5.bmp,2,13,,,,
0.702887461,i13_03_1.bmp,3,13,,,,
0.692642003,i13_03_2.bmp,3,13,,,,
0.562869072,i13_03_3.bmp,3,13,,,,
0.491152302,i13_03_4.bmp,3,13,,,,
0.361377937,i13_03_5.bmp,3,13,,,,
0.787348301,i13_04_1.bmp,4,13,,,,
0.750527477,i13_04_2.bmp,4,13,,,,
0.762452541,i13_04_3.bmp,4,13,,,,
0.745366738,i13_04_4.bmp,4,13,,,,
0.672151087,i13_04_5.bmp,4,13,,,,
0.7336224,i13_05_1.bmp,5,13,,,,
0.68922685,i13_05_2.bmp,5,13,,,,
0.755781447,i13_05_3.bmp,5,13,,,,
0.562869072,i13_05_4.bmp,5,13,,,,
0.409190074,i13_05_5.bmp,5,13,,,,
0.617851452,i13_06_1.bmp,6,13,,,,
0.575654738,i13_06_2.bmp,6,13,,,,
0.491152302,i13_06_3.bmp,6,13,,,,
0.458907008,i13_06_4.bmp,6,13,,,,
0.409190074,i13_06_5.bmp,6,13,,,,
0.786385862,i13_07_1.bmp,7,13,,,,
0.727875018,i13_07_2.bmp,7,13,,,,
0.63117069,i13_07_3.bmp,7,13,,,,
0.455001312,i13_07_4.bmp,7,13,,,,
0.371041055,i13_07_5.bmp,7,13,,,,
0.655075324,i13_08_1.bmp,8,13,,,,
0.532132699,i13_08_2.bmp,8,13,,,,
0.413021184,i13_08_3.bmp,8,13,,,,
0.335488183,i13_08_4.bmp,8,13,,,,
0.214530678,i13_08_5.bmp,8,13,,,,
0.692891577,i13_09_1.bmp,9,13,,,,
0.649039641,i13_09_2.bmp,9,13,,,,
0.422215274,i13_09_3.bmp,9,13,,,,
0.276001991,i13_09_4.bmp,9,13,,,,
0.035195722,i13_09_5.bmp,9,13,,,,
0.752445183,i13_10_1.bmp,10,13,,,,
0.749110353,i13_10_2.bmp,10,13,,,,
0.607093936,i13_10_3.bmp,10,13,,,,
0.432221197,i13_10_4.bmp,10,13,,,,
0.132011928,i13_10_5.bmp,10,13,,,,
0.729095637,I13_11_1.BMP,11,13,,,,
0.729095637,i13_11_2.bmp,11,13,,,,
0.638000995,i13_11_3.bmp,11,13,,,,
0.588998361,i13_11_4.bmp,11,13,,,,
0.30673693,i13_11_5.bmp,11,13,,,,
0.715753449,i13_12_1.bmp,12,13,,,,
0.745774089,i13_12_2.bmp,12,13,,,,
0.699074997,i13_12_3.bmp,12,13,,,,
0.719961789,i13_12_4.bmp,12,13,,,,
0.68922685,i13_12_5.bmp,12,13,,,,
0.742437825,I13_13_1.BMP,13,13,,,,
0.672151087,i13_13_2.bmp,13,13,,,,
0.652375905,i13_13_3.bmp,13,13,,,,
0.486487843,i13_13_4.bmp,13,13,,,,
0.310152083,i13_13_5.bmp,13,13,,,,
0.774604231,i13_14_1.bmp,14,13,,,,
0.740452705,i13_14_2.bmp,14,13,,,,
0.788264841,i13_14_3.bmp,14,13,,,,
0.685732809,i13_14_4.bmp,14,13,,,,
0.535547852,i13_14_5.bmp,14,13,,,,
0.357047679,i13_15_1.bmp,15,13,,,,
0.378037743,i13_15_2.bmp,15,13,,,,
0.402359769,i13_15_3.bmp,15,13,,,,
0.477491692,i13_15_4.bmp,15,13,,,,
0.496982875,i13_15_5.bmp,15,13,,,,
0.769123635,i13_16_1.bmp,16,13,,,,
0.722424543,i13_16_2.bmp,16,13,,,,
0.745366738,i13_16_3.bmp,16,13,,,,
0.580943133,i13_16_4.bmp,16,13,,,,
0.602340549,i13_16_5.bmp,16,13,,,,
0.609011643,i13_17_1.bmp,17,13,,,,
0.91589344,i13_17_2.bmp,17,13,,,,
0.498935006,i13_17_3.bmp,17,13,,,,
0.895878724,i13_17_4.bmp,17,13,,,,
0.336057614,i13_17_5.bmp,17,13,,,,
0.531966316,i13_18_1.bmp,18,13,,,,
0.50227127,i13_18_2.bmp,18,13,,,,
0.416020379,i13_18_3.bmp,18,13,,,,
0.373462213,i13_18_4.bmp,18,13,,,,
0.357047679,i13_18_5.bmp,18,13,,,,
0.717379986,i13_19_1.bmp,19,13,,,,
0.719961789,i13_19_2.bmp,19,13,,,,
0.729095637,i13_19_3.bmp,19,13,,,,
0.612429664,i13_19_4.bmp,19,13,,,,
0.56231255,i13_19_5.bmp,19,13,,,,
0.779130994,i13_20_1.bmp,20,13,,,,
0.696057155,i13_20_2.bmp,20,13,,,,
0.757528468,i13_20_3.bmp,20,13,,,,
0.723376942,i13_20_4.bmp,20,13,,,,
0.715753449,i13_20_5.bmp,20,13,,,,
0.775794729,i13_21_1.bmp,21,13,,,,
0.760943621,i13_21_2.bmp,21,13,,,,
0.696057155,i13_21_3.bmp,21,13,,,,
0.642368547,i13_21_4.bmp,21,13,,,,
0.463831081,i13_21_5.bmp,21,13,,,,
0.743867858,i13_22_1.bmp,22,13,,,,
0.650911448,i13_22_2.bmp,22,13,,,,
0.53562674,i13_22_3.bmp,22,13,,,,
0.385522105,i13_22_4.bmp,22,13,,,,
0.312137203,i13_22_5.bmp,22,13,,,,
0.775794729,i13_23_1.bmp,23,13,,,,
0.739102995,i13_23_2.bmp,23,13,,,,
0.746941638,i13_23_3.bmp,23,13,,,,
0.689067639,i13_23_4.bmp,23,13,,,,
0.712417185,i13_23_5.bmp,23,13,,,,
0.745774089,i13_24_1.bmp,24,13,,,,
0.709717766,i13_24_2.bmp,24,13,,,,
0.595669455,i13_24_3.bmp,24,13,,,,
0.518949722,i13_24_4.bmp,24,13,,,,
0.3784537,i13_24_5.bmp,24,13,,,,
0.810323486,I14_01_1.bmp,1,14,,,,
0.782002533,i14_01_2.bmp,1,14,,,,
0.650522744,i14_01_3.bmp,1,14,,,,
0.584042732,i14_01_4.bmp,1,14,,,,
0.503104619,i14_01_5.bmp,1,14,,,,
0.821953077,i14_02_1.bmp,2,14,,,,
0.813877769,i14_02_2.bmp,2,14,,,,
0.793045481,i14_02_3.bmp,2,14,,,,
0.702318029,i14_02_4.bmp,2,14,,,,
0.614664358,i14_02_5.bmp,2,14,,,,
0.710285763,i14_03_1.bmp,3,14,,,,
0.60098797,i14_03_2.bmp,3,14,,,,
0.507089203,i14_03_3.bmp,3,14,,,,
0.40748178,i14_03_4.bmp,3,14,,,,
0.337380072,i14_03_5.bmp,3,14,,,,
0.829927982,i14_04_1.bmp,4,14,,,,
0.7740348,i14_04_2.bmp,4,14,,,,
0.754113315,i14_04_3.bmp,4,14,,,,
0.633218921,i14_04_4.bmp,4,14,,,,
0.542947588,i14_04_5.bmp,4,14,,,,
0.833582669,i14_05_1.bmp,5,14,,,,
0.767680694,i14_05_2.bmp,5,14,,,,
0.678411961,i14_05_3.bmp,5,14,,,,
0.562222187,i14_05_4.bmp,5,14,,,,
0.399406472,i14_05_5.bmp,5,14,,,,
0.694348862,i14_06_1.bmp,6,14,,,,
0.586773706,i14_06_2.bmp,6,14,,,,
0.542947588,i14_06_3.bmp,6,14,,,,
0.507089203,i14_06_4.bmp,6,14,,,,
0.419435532,i14_06_5.bmp,6,14,,,,
0.785987117,i14_07_1.bmp,7,14,,,,
0.746144148,i14_07_2.bmp,7,14,,,,
0.578805973,i14_07_3.bmp,7,14,,,,
0.483183135,i14_07_4.bmp,7,14,,,,
0.383899872,i14_07_5.bmp,7,14,,,,
0.744421511,i14_08_1.bmp,8,14,,,,
0.618648942,i14_08_2.bmp,8,14,,,,
0.465308447,i14_08_3.bmp,8,14,,,,
0.37227028,i14_08_4.bmp,8,14,,,,
0.193946531,i14_08_5.bmp,8,14,,,,
0.833582669,i14_09_1.bmp,9,14,,,,
0.810323486,i14_09_2.bmp,9,14,,,,
0.610679775,i14_09_3.bmp,9,14,,,,
0.380022863,i14_09_4.bmp,9,14,,,,
0.216237537,i14_09_5.bmp,9,14,,,,
0.793956284,i14_10_1.bmp,10,14,,,,
0.706302613,i14_10_2.bmp,10,14,,,,
0.574821389,i14_10_3.bmp,10,14,,,,
0.403498631,i14_10_4.bmp,10,14,,,,
0.232174438,i14_10_5.bmp,10,14,,,,
0.821953077,I14_11_1.BMP,11,14,,,,
0.750128732,i14_11_2.bmp,11,14,,,,
0.573851779,i14_11_3.bmp,11,14,,,,
0.40748178,i14_11_4.bmp,11,14,,,,
0.149642779,i14_11_5.bmp,11,14,,,,
0.798693894,i14_12_1.bmp,12,14,,,,
0.775206652,i14_12_2.bmp,12,14,,,,
0.547158797,i14_12_3.bmp,12,14,,,,
0.558346613,i14_12_4.bmp,12,14,,,,
0.422665655,i14_12_5.bmp,12,14,,,,
0.686273554,I14_13_1.BMP,13,14,,,,
0.614664358,i14_13_2.bmp,13,14,,,,
0.484690621,i14_13_3.bmp,13,14,,,,
0.40748178,i14_13_4.bmp,13,14,,,,
0.240143606,i14_13_5.bmp,13,14,,,,
0.833582669,i14_14_1.bmp,14,14,,,,
0.783187294,i14_14_2.bmp,14,14,,,,
0.638568992,i14_14_3.bmp,14,14,,,,
0.562869072,i14_14_4.bmp,14,14,,,,
0.448804983,i14_14_5.bmp,14,14,,,,
0.387776881,i14_15_1.bmp,15,14,,,,
0.445924838,i14_15_2.bmp,15,14,,,,
0.471464614,i14_15_3.bmp,15,14,,,,
0.484690621,i14_15_4.bmp,15,14,,,,
0.535085996,i14_15_5.bmp,15,14,,,,
0.793045481,i14_16_1.bmp,16,14,,,,
0.821953077,i14_16_2.bmp,16,14,,,,
0.726224098,i14_16_3.bmp,16,14,,,,
0.706985357,i14_16_4.bmp,16,14,,,,
0.5430609,i14_16_5.bmp,16,14,,,,
0.740545937,i14_17_1.bmp,17,14,,,,
0.887855052,i14_17_2.bmp,17,14,,,,
0.558884489,i14_17_3.bmp,17,14,,,,
0.814200494,i14_17_4.bmp,17,14,,,,
0.430418238,i14_17_5.bmp,17,14,,,,
0.735672065,i14_18_1.bmp,18,14,,,,
0.702318029,i14_18_2.bmp,18,14,,,,
0.634585843,i14_18_3.bmp,18,14,,,,
0.560056341,i14_18_4.bmp,18,14,,,,
0.503104619,i14_18_5.bmp,18,14,,,,
0.735672065,i14_19_1.bmp,19,14,,,,
0.698333446,i14_19_2.bmp,19,14,,,,
0.678411961,i14_19_3.bmp,19,14,,,,
0.526669315,i14_19_4.bmp,19,14,,,,
0.428314068,i14_19_5.bmp,19,14,,,,
0.785987117,i14_20_1.bmp,20,14,,,,
0.767680694,i14_20_2.bmp,20,14,,,,
0.742160998,i14_20_3.bmp,20,14,,,,
0.566852222,i14_20_4.bmp,20,14,,,,
0.434295246,i14_20_5.bmp,20,14,,,,
0.725039337,i14_21_1.bmp,21,14,,,,
0.706302613,i14_21_2.bmp,21,14,,,,
0.61649457,i14_21_3.bmp,21,14,,,,
0.503104619,i14_21_4.bmp,21,14,,,,
0.345134089,i14_21_5.bmp,21,14,,,,
0.740545937,i14_22_1.bmp,22,14,,,,
0.735672065,i14_22_2.bmp,22,14,,,,
0.690365712,i14_22_3.bmp,22,14,,,,
0.534865108,i14_22_4.bmp,22,14,,,,
0.435372432,i14_22_5.bmp,22,14,,,,
0.82981467,i14_23_1.bmp,23,14,,,,
0.829707094,i14_23_2.bmp,23,14,,,,
0.770050216,i14_23_3.bmp,23,14,,,,
0.682396545,i14_23_4.bmp,23,14,,,,
0.363655662,i14_23_5.bmp,23,14,,,,
0.845213694,i14_24_1.bmp,24,14,,,,
